"78961","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78962","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78963","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78964","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78965","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78966","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78967","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78968","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78969","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78970","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78971","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78972","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78973","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78974","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78975","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78976","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78977","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78978","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78979","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78980","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78981","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78982","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78983","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78984","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78985","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78986","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78987","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78988","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78989","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78990","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78991","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78992","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78993","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78994","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78995","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78996","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78997","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78998","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"78999","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79000","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79001","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79002","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79003","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79004","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79005","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79006","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79007","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79008","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79009","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79010","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79011","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79012","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79013","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79014","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79015","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79016","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79017","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79018","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79019","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79020","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79021","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79022","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79023","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79024","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79025","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79026","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79027","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79028","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79029","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79030","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79031","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79032","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79033","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79034","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79035","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79036","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79037","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79038","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79039","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79040","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79041","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79042","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79043","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79044","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79045","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79046","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79047","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79048","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79049","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79050","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79051","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79052","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79053","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79054","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79055","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79056","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79057","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79058","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79059","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79060","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
"79061","3012","3012.0; 3012.0","Thu May 02 12:31:38 MSK 2024","(null,null, ""null"")","(null,null, ""null"")","3012.0"
